PlayerID,PlayerName,Season,GameType,Team,Position,GP,G,A,P,PlusMinus,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,TOI/GP_sec,Shifts/GP,FOW%
8459543,Tomas Vlasak,2000-2001,Regular Season,LAK,C,10,1,3,4,4,2,0.40,0,0,0,0,0,0,15,6.7,00:11:27,687,13.4,0.0
8468751,Reto Von Arx,2000-2001,Regular Season,CHI,L,19,3,1,4,-4,4,0.21,0,0,0,0,1,0,12,25.0,00:11:25,685,14.9,42.6
8459455,David Vyborny,2000-2001,Regular Season,CBJ,R,79,13,19,32,-9,22,0.41,5,12,0,0,1,0,125,10.4,00:15:25,925,18.5,44.4
8462097,Sergei Vyshedkevich,2000-2001,Regular Season,ATL,D,23,1,2,3,-7,14,0.13,0,1,0,0,0,0,28,3.6,00:20:34,1234,25.3,0.0
8459547,Scott Walker,2000-2001,Regular Season,NSH,R,74,25,29,54,-2,66,0.73,9,23,3,5,1,0,159,15.7,00:19:16,1156,21.7,51.4
8468577,Niclas Wallin,2000-2001,Regular Season,CAR,D,37,2,3,5,-11,21,0.14,0,0,0,0,0,0,19,10.5,00:14:56,896,20.3,0.0
8464976,Jesse Wallin,2000-2001,Regular Season,DET,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,1,0.0,00:03:50,230,6.0,0.0
8452285,Wes Walz,2000-2001,Regular Season,MIN,C,82,18,12,30,-8,37,0.37,0,1,7,9,3,0,152,11.8,00:16:44,1004,26.5,47.2
8464963,Lance Ward,2000-2001,Regular Season,FLA,R,30,0,2,2,-3,45,0.07,0,0,0,0,0,0,17,0.0,00:15:50,950,22.2,0.0
8458347,Dixon Ward,2000-2001,Regular Season,BOS,L,63,5,13,18,-1,65,0.29,0,0,0,0,0,0,88,5.7,00:12:37,757,16.8,48.1
8458348,Edward Ward,2000-2001,Regular Season,NJD,R,4,0,1,1,2,6,0.25,0,0,0,0,0,0,4,0.0,00:04:47,287,8.3,0.0
8466147,Jason Ward,2000-2001,Regular Season,MTL,R,12,0,0,0,3,12,0.00,0,0,0,0,0,0,4,0.0,00:08:15,495,12.3,50.0
8458519,Aaron Ward,2000-2001,Regular Season,DET,D,73,4,5,9,-4,57,0.12,0,0,0,1,1,0,48,8.3,00:16:59,1019,21.3,0.0
8460517,Rhett Warrener,2000-2001,Regular Season,BUF,D,77,3,16,19,10,78,0.25,0,3,0,1,2,0,103,2.9,00:20:23,1223,23.8,0.0
8458941,Todd Warriner,2000-2001,Regular Season,TBL,L,64,10,11,21,-13,46,0.33,3,8,2,2,1,0,99,10.1,00:14:42,882,18.8,50.5
8459499,Steve Washburn,2000-2001,Regular Season,PHI,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:07:04,424,11.0,50.0
8460523,Mike Watt,2000-2001,Regular Season,NSH,L,18,1,1,2,-2,8,0.11,0,0,0,0,1,0,18,5.6,00:11:01,661,16.5,50.0
8460664,Steve Webb,2000-2001,Regular Season,NYI,R,31,0,2,2,1,35,0.06,0,0,0,0,0,0,8,0.0,00:06:26,386,9.2,0.0
8458361,Doug Weight,2000-2001,Regular Season,EDM,C,82,25,65,90,12,91,1.10,8,40,0,0,3,2,188,13.3,00:22:08,1328,21.2,51.3
8452353,Eric Weinrich,2000-2001,Regular Season,"MTL, BOS",D,82,7,24,31,-9,44,0.38,3,12,0,0,2,0,109,6.4,00:24:50,1490,28.0,100.0
8458373,Brad Werenka,2000-2001,Regular Season,CGY,D,33,1,4,5,-3,16,0.15,0,2,0,0,0,0,23,4.3,00:18:01,1081,22.7,0.0
8452371,Glen Wesley,2000-2001,Regular Season,CAR,D,71,5,16,21,-2,42,0.30,3,10,0,0,0,0,92,5.4,00:22:21,1341,29.5,0.0
8466392,Todd White,2000-2001,Regular Season,OTT,C,16,4,1,5,5,4,0.31,0,1,0,0,0,0,12,33.3,00:08:33,513,12.8,57.1
8458385,Peter White,2000-2001,Regular Season,PHI,C,77,9,16,25,1,16,0.32,1,3,0,2,1,0,68,13.2,00:12:55,775,19.8,54.3
8465005,Colin White,2000-2001,Regular Season,NJD,D,82,1,19,20,32,155,0.24,0,4,0,2,1,0,114,0.9,00:19:06,1146,22.5,0.0
8465056,Trent Whitfield,2000-2001,Regular Season,WSH,C,61,2,4,6,3,35,0.10,0,0,0,0,0,0,47,4.3,00:09:39,579,14.0,51.9
8458537,Ray Whitney,2000-2001,Regular Season,"FLA, CBJ",L,46,10,24,34,-17,30,0.74,5,15,0,0,0,0,120,8.3,00:17:51,1071,21.7,38.6
8460498,Jason Wiemer,2000-2001,Regular Season,CGY,C,65,10,5,15,-15,177,0.23,3,4,0,0,1,0,76,13.2,00:13:55,835,22.2,51.1
8458956,David Wilkie,2000-2001,Regular Season,NYR,D,1,0,0,0,-2,2,0.00,0,0,0,0,0,0,1,0.0,00:11:33,693,17.0,0.0
8468789,Jason Williams,2000-2001,Regular Season,DET,C,5,0,3,3,1,2,0.60,0,0,0,0,0,0,7,0.0,00:12:24,744,15.8,39.3
8468508,Justin Williams,2000-2001,Regular Season,PHI,R,63,12,13,25,6,22,0.40,0,4,0,0,0,0,99,12.1,00:12:31,751,17.1,53.8
8462085,Shane Willis,2000-2001,Regular Season,CAR,R,73,20,24,44,-6,45,0.60,9,18,0,0,6,1,172,11.6,00:15:58,958,20.1,20.0
8462182,Clarke Wilm,2000-2001,Regular Season,CGY,C,81,7,8,15,-11,69,0.19,2,3,0,0,0,0,85,8.2,00:14:10,850,22.2,51.9
8459441,Landon Wilson,2000-2001,Regular Season,PHX,R,70,18,13,31,3,92,0.44,2,6,0,0,3,0,123,14.6,00:11:25,685,15.6,46.2
8459448,Mike Wilson,2000-2001,Regular Season,FLA,D,19,0,1,1,-7,25,0.05,0,0,0,0,0,0,26,0.0,00:13:19,799,20.9,0.0
8467534,Johan Witehall,2000-2001,Regular Season,"NYR, MTL",L,41,1,4,5,-5,14,0.12,0,0,0,0,0,0,34,2.9,00:09:52,592,13.3,66.7
8459433,Brendan Witt,2000-2001,Regular Season,WSH,D,72,3,3,6,2,101,0.08,0,0,0,0,0,0,87,3.4,00:20:41,1241,26.6,100.0
8458454,Jason Woolley,2000-2001,Regular Season,BUF,D,67,5,18,23,0,46,0.34,4,16,0,0,3,0,92,5.4,00:17:22,1042,20.6,0.0
8462198,Peter Worrell,2000-2001,Regular Season,FLA,L,71,3,7,10,-10,248,0.14,0,1,0,0,0,0,86,3.5,00:09:27,567,13.2,33.3
8459173,Mark Wotton,2000-2001,Regular Season,DAL,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:13:45,825,20.0,0.0
8459519,Bob Wren,2000-2001,Regular Season,ANA,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0.0,00:11:41,701,15.0,0.0
8460587,Jamie Wright,2000-2001,Regular Season,DAL,L,2,1,0,1,-3,0,0.50,0,0,0,0,0,0,4,25.0,00:10:45,645,17.0,0.0
8458526,Tyler Wright,2000-2001,Regular Season,CBJ,C,76,16,16,32,-9,140,0.42,4,8,1,1,2,1,141,11.3,00:17:40,1060,21.8,45.0
8460551,Vitali Yachmenev,2000-2001,Regular Season,NSH,R,78,15,19,34,-5,10,0.44,4,10,1,1,4,0,123,12.2,00:17:51,1071,21.1,37.9
8452557,Terry Yake,2000-2001,Regular Season,WSH,C,12,0,3,3,0,8,0.25,0,1,0,0,0,0,13,0.0,00:12:11,731,14.8,65.6
8458939,Alexei Yashin,2000-2001,Regular Season,OTT,C,82,40,48,88,10,30,1.07,13,30,2,2,10,1,263,15.2,00:20:23,1223,24.2,43.1
8459122,Stephane Yelle,2000-2001,Regular Season,COL,C,50,4,10,14,-3,20,0.28,0,0,1,1,0,0,54,7.4,00:14:28,868,24.4,56.4
8458605,Juha Ylonen,2000-2001,Regular Season,PHX,C,69,9,14,23,10,38,0.33,0,0,1,4,1,0,72,12.5,00:14:17,857,19.7,41.1
8466266,Mike York,2000-2001,Regular Season,NYR,L,79,14,17,31,1,20,0.39,3,5,2,4,4,0,171,8.2,00:17:45,1065,22.7,46.9
8458468,Jason York,2000-2001,Regular Season,OTT,D,74,6,16,22,7,72,0.30,3,6,0,0,2,0,133,4.5,00:23:48,1428,30.4,0.0
8452569,Scott Young,2000-2001,Regular Season,STL,R,81,40,33,73,15,30,0.90,14,30,3,4,7,1,321,12.5,00:19:17,1157,24.6,25.0
8458636,Dmitry Yushkevich,2000-2001,Regular Season,TOR,D,81,5,19,24,-2,52,0.30,1,8,0,0,0,0,110,4.5,00:24:14,1454,25.3,0.0
8452578,Steve Yzerman,2000-2001,Regular Season,DET,C,54,18,34,52,4,18,0.96,5,20,0,1,7,3,155,11.6,00:22:14,1334,24.7,59.6
8458477,Rob Zamuner,2000-2001,Regular Season,OTT,L,79,19,18,37,7,52,0.47,1,2,2,2,4,0,123,15.4,00:14:46,886,20.4,35.8
8460735,Richard Zednik,2000-2001,Regular Season,"WSH, MTL",R,74,19,25,44,-4,71,0.59,5,8,0,0,3,0,178,10.7,00:16:01,961,19.3,0.0
8458483,Valeri Zelepukin,2000-2001,Regular Season,CHI,L,36,3,4,7,-14,18,0.19,0,0,2,2,0,0,38,7.9,00:12:06,726,17.7,0.0
8452695,Rob Zettler,2000-2001,Regular Season,WSH,D,29,0,4,4,0,55,0.14,0,0,0,0,0,0,17,0.0,00:12:07,727,16.7,0.0
8458487,Alexei Zhamnov,2000-2001,Regular Season,CHI,C,63,13,36,49,-12,40,0.78,3,20,1,2,3,0,117,11.1,00:21:15,1275,25.0,48.0
8458595,Alexei Zhitnik,2000-2001,Regular Season,BUF,D,78,8,29,37,-3,75,0.47,5,22,0,0,1,0,149,5.4,00:24:15,1455,25.1,0.0
8458991,Sergei Zholtok,2000-2001,Regular Season,"MTL, EDM",C,69,5,26,31,-7,30,0.45,1,11,0,0,0,0,139,3.6,00:14:10,850,17.3,54.3
8468743,Thomas Ziegler,2000-2001,Regular Season,TBL,C,5,0,0,0,-2,0,0.00,0,0,0,0,0,0,2,0.0,00:04:57,297,6.6,41.7
8458494,Sergei Zubov,2000-2001,Regular Season,DAL,D,79,10,41,51,22,24,0.65,6,26,0,2,1,0,173,5.8,00:26:36,1596,26.5,0.0
8464977,Dainius Zubrus,2000-2001,Regular Season,"MTL, WSH",C,61,13,13,26,-11,37,0.43,4,8,0,0,0,0,83,15.7,00:17:25,1045,22.3,41.1
8465250,Andrei Zyuzin,2000-2001,Regular Season,TBL,D,64,4,16,20,-8,76,0.31,2,5,1,1,1,0,92,4.3,00:18:38,1118,22.0,0.0
